0, 99, 20445977.698409
0, 100, 20445977.698409
0, 101, 20445977.698409
0, 102, 20445977.698409
0, 103, 20445977.698409
0, 104, 20445977.698409
0, 105, 20445977.698409
0, 106, 20445977.698409
0, 107, 20445977.698409
0, 108, 20445977.698409
0, 109, 20445977.698409
0, 110, 20445977.698409
0, 111, 20445977.698409
0, 112, 20445977.698409
0, 113, 20445977.698409
0, 114, 20445977.698409
0, 115, 20445977.698409
0, 116, 20445977.698409
0, 117, 20445977.698409
0, 118, 20445977.698409
0, 119, 20445977.698409
0, 120, 20445977.698409
0, 121, 20445977.698409
0, 122, 20445977.698409
0, 123, 20445977.698409
0, 124, 20445977.698409
0, 125, 20445977.698409
0, 126, 20445977.698409
0, 127, 20445977.698409
0, 128, 20445977.698409
0, 129, 20445977.698409
0, 130, 20445977.698409
0, 131, 20445977.698409
0, 132, 20445977.698409
0, 133, 20445977.698409
0, 134, 20445977.698409
0, 135, 20445977.698409
0, 136, 20445977.698409
0, 137, 20445977.698409
0, 138, 20445977.698409
0, 139, 20445977.698409
0, 140, 20445977.698409
0, 141, 20445977.698409
0, 142, 20445977.698409
0, 143, 20445977.698409
0, 144, 20445977.698409
0, 145, 20445977.698409
0, 146, 20445977.698409
0, 147, 20445977.698409
0, 148, 20445977.698409
0, 149, 20445977.698409
1, 0, 20057875.623254865
1, 1, 20057937.152237505
1, 2, 20057998.704878867
1, 3, 20058060.261671945
1, 4, 20058121.8254688
1, 5, 20058183.37897279
1, 6, 20058244.946950585
1, 7, 20058306.54001426
1, 8, 20058368.13407358
1, 9, 20058429.73544383
1, 10, 20058491.32775823
1, 11, 20058552.934733257
1, 12, 20058614.567856193
1, 13, 20058676.200313054
1, 14, 20058737.83917015
1, 15, 20058799.470854852
1, 16, 20058861.116552357
1, 17, 20058922.79018245
1, 18, 20058984.461911015
1, 19, 20059046.138369985
1, 20, 20059107.809704058
1, 21, 20059169.49420572
1, 22, 20059231.20865047
1, 23, 20059292.919719044
1, 24, 20059354.634436827
1, 25, 20059416.345663637
1, 26, 20059478.069208637
1, 27, 20059539.824557588
1, 28, 20059601.575068213
1, 29, 20059663.32858778
1, 30, 20059725.078992378
1, 31, 20059786.835106853
1, 32, 20059848.624434456
1, 33, 20059910.407717407
1, 34, 20059972.193926048
1, 35, 20060033.97614637
1, 36, 20060095.758698903
1, 37, 20060157.574537538
1, 38, 20060219.384482905
1, 39, 20060281.1968423
1, 40, 20060343.005431674
1, 41, 20060404.814690225
1, 42, 20060466.65745124
1, 43, 20060528.494283143
1, 44, 20060590.33280925
1, 45, 20060652.168032885
1, 46, 20060714.004385572
1, 47, 20060775.874750912
1, 48, 20060837.73839921
1, 49, 20060899.602948114
1, 50, 20060961.464523755
1, 51, 20061023.32932507
1, 52, 20061085.226857767
1, 53, 20061147.11778229
1, 54, 20061209.00822606
1, 55, 20061270.895773534
1, 56, 20061332.79015699
1, 57, 20061394.714732118
1, 58, 20061456.63336134
1, 59, 20061518.549674544
1, 60, 20061580.46238585
1, 61, 20061642.38393197
1, 62, 20061704.333677262
1, 63, 20061766.277738623
1, 64, 20061828.21756181
1, 65, 20061890.15319811
1, 66, 20061952.099603843
1, 67, 20062014.072384313
1, 68, 20062076.039515115
1, 69, 20062138.000854563
1, 70, 20062199.958323702
1, 71, 20062261.92927151
1, 72, 20062323.925014406
1, 73, 20062385.915597275
1, 74, 20062447.89877508
1, 75, 20062509.878427543
1, 76, 20062571.874261137
1, 77, 20062633.89243041
1, 78, 20062695.90684272
1, 79, 20062757.911906727
1, 80, 20062819.914295662
1, 81, 20062881.935062796
1, 82, 20062943.975493915
1, 83, 20063006.013780247
1, 84, 20063068.041276164
1, 85, 20063130.066491924
1, 86, 20063192.112616576
1, 87, 20063254.175142936
1, 88, 20063316.237262744
1, 89, 20063378.2876865
1, 90, 20063440.33443687
1, 91, 20063502.4028479
1, 92, 20063564.484791443
1, 93, 20063626.56746503
1, 94, 20063688.638373476
1, 95, 20063750.703622103
1, 96, 20063812.791123085
1, 97, 20063874.890029196
1, 98, 20063936.99000265
1, 99, 20063999.078683667
1, 100, 20064061.161492117
1, 101, 20064123.26799572
1, 102, 20064185.383525964
1, 103, 20064247.500760186
1, 104, 20064309.60724111
1, 105, 20064371.70756278
1, 106, 20064433.833394714
1, 107, 20064495.965074886
1, 108, 20064558.099843025
1, 109, 20064620.223955367
1, 110, 20064682.34169107
1, 111, 20064744.48765316
1, 112, 20064806.63531896
1, 113, 20064868.78727336
1, 114, 20064930.928941444
1, 115, 20064993.06412962
1, 116, 20065055.229944617
1, 117, 20065117.394155055
1, 118, 20065179.562581602
1, 119, 20065241.72213157
1, 120, 20065303.8785651
1, 121, 20065366.068628304
1, 122, 20065428.25512195
1, 123, 20065490.444573447
1, 124, 20065552.626537405
1, 125, 20065614.80922676
1, 126, 20065677.028596904
1, 127, 20065739.242334187
1, 128, 20065801.457593538
1, 129, 20065863.66656695
1, 130, 20065925.876527783
1, 131, 20065988.124800943
1, 132, 20066050.365223005
1, 133, 20066112.606657162
1, 134, 20066174.842513338
1, 135, 20066237.07962869
1, 136, 20066299.356409974
1, 137, 20066361.623409104
1, 138, 20066423.89122209
1, 139, 20066486.153716877
1, 140, 20066548.418449685
1, 141, 20066610.722844385
1, 142, 20066673.016267348
1, 143, 20066735.31054069
1, 144, 20066797.599704757
1, 145, 20066859.89176161
1, 146, 20066922.22314398
1, 147, 20066984.543284766
1, 148, 20067046.86383731
1, 149, 20067109.179677684
2, 0, 19673500.179183386
2, 1, 19673622.011994798
2, 2, 19673743.89224497
2, 3, 19673865.78135156
2, 4, 19673987.684980452
2, 5, 19674109.568884164
2, 6, 19674231.482113287
2, 7, 19674353.44560948
2, 8, 19674475.411718883
2, 9, 19674597.39295176
2, 10, 19674719.356910594
2, 11, 19674841.35056464
2, 12, 19674963.396591626
2, 13, 19675085.44194649
2, 14, 19675207.500615127
2, 15, 19675329.54574072
2, 16, 19675451.619278677
2, 17, 19675573.748727072
2, 18, 19675695.875060916
2, 19, 19675818.011395846
2, 20, 19675940.138244268
2, 21, 19676062.29183101
2, 22, 19676184.505313512
2, 23, 19676306.712764263
2, 24, 19676428.928069267
2, 25, 19676551.137125295
2, 26, 19676673.371237732
2, 27, 19676795.668935973
2, 28, 19676917.95770742
2, 29, 19677040.253061034
2, 30, 19677162.54291179
2, 31, 19677284.84473275
2, 32, 19677407.212934833
2, 33, 19677529.569820933
2, 34, 19677651.93312059
2, 35, 19677774.289189387
2, 36, 19677896.6465792
2, 37, 19678019.070498064
2, 38, 19678141.483400248
2, 39, 19678263.901699103
2, 40, 19678386.31320115
2, 41, 19678508.726691715
2, 42, 19678631.20714385
2, 43, 19678753.676506042
2, 44, 19678876.149836816
2, 45, 19678998.61729913
2, 46, 19679121.087659925
2, 47, 19679243.62599753
2, 48, 19679366.151681036
2, 49, 19679488.679759897
2, 50, 19679611.202624515
2, 51, 19679733.732539803
2, 52, 19679856.327898897
2, 53, 19679978.910814606
2, 54, 19680101.493389413
2, 55, 19680224.07090404
2, 56, 19680346.662620835
2, 57, 19680469.314755008
2, 58, 19680591.955752064
2, 59, 19680714.592773795
2, 60, 19680837.223338965
2, 61, 19680959.872067336
2, 62, 19681082.577269644
2, 63, 19681205.271847486
2, 64, 19681327.958644785
2, 65, 19681450.637826975
2, 66, 19681573.33900719
2, 67, 19681696.093048956
2, 68, 19681818.836527996
2, 69, 19681941.569152772
2, 70, 19682064.29478907
2, 71, 19682187.047791846
2, 72, 19682309.850528818
2, 73, 19682432.643666428
2, 74, 19682555.422756888
2, 75, 19682678.19554111
2, 76, 19682801.001047347
2, 77, 19682923.85141743
2, 78, 19683046.694960836
2, 79, 19683169.520611897
2, 80, 19683292.341639593
2, 81, 19683415.19974364
2, 82, 19683538.097420655
2, 83, 19683660.99145802
2, 84, 19683783.864750415
2, 85, 19683906.734200522
2, 86, 19684029.64574217
2, 87, 19684152.59039557
2, 88, 19684275.53484642
2, 89, 19684398.456762273
2, 90, 19684521.3720759
2, 91, 19684644.330972478
2, 92, 19684767.317297146
2, 93, 19684890.305664327
2, 94, 19685013.27136288
2, 95, 19685136.22652407
2, 96, 19685259.226443343
2, 97, 19685382.249574844
2, 98, 19685505.275410183
2, 99, 19685628.279516254
2, 100, 19685751.272663236
2, 101, 19685874.313429013
2, 102, 19685997.372692578
2, 103, 19686120.435915187
2, 104, 19686243.47847907
2, 105, 19686366.50951629
2, 106, 19686489.591770712
2, 107, 19686612.686222654
2, 108, 19686735.78736984
2, 109, 19686858.868053813
2, 110, 19686981.9367818
2, 111, 19687105.0621103
2, 112, 19687228.191420577
2, 113, 19687351.329800118
2, 114, 19687474.448450577
2, 115, 19687597.55494248
2, 116, 19687720.72279251
2, 117, 19687843.888063964
2, 118, 19687967.062258296
2, 119, 19688090.21951753
2, 120, 19688213.37128234
2, 121, 19688336.590356316
2, 122, 19688459.80295102
2, 123, 19688583.021973897
2, 124, 19688706.22681503
2, 125, 19688829.433773
2, 126, 19688952.714085933
2, 127, 19689075.983823128
2, 128, 19689199.257142264
2, 129, 19689322.518662237
2, 130, 19689445.782820377
2, 131, 19689569.12356621
2, 132, 19689692.449332625
2, 133, 19689815.777669564
2, 134, 19689939.09561167
2, 135, 19690062.416732937
2, 136, 19690185.817123894
2, 137, 19690309.198699873
2, 138, 19690432.582453497
2, 139, 19690555.95632827
2, 140, 19690679.33532481
2, 141, 19690802.793582723
2, 142, 19690926.23065845
2, 143, 19691049.669984803
2, 144, 19691173.099848084
2, 145, 19691296.536132447
2, 146, 19691420.05101256
2, 147, 19691543.544163845
2, 148, 19691667.03869858
2, 149, 19691790.524559103
3, 0, 19292851.366194565
3, 1, 19293032.277680874
3, 2, 19293213.260507304
3, 3, 19293394.25744784
3, 4, 19293575.276943967
3, 5, 19293756.268143106
3, 6, 19293937.30389711
3, 7, 19294118.415194653
3, 8, 19294299.531344898
3, 9, 19294480.67093278
3, 10, 19294661.78586609
3, 11, 19294842.94590316
3, 12, 19295024.184615295
3, 13, 19295205.423309304
3, 14, 19295386.682743944
3, 15, 19295567.923066605
3, 16, 19295749.20658796
3, 17, 19295930.57404288
3, 18, 19296111.93785871
3, 19, 19296293.317486584
3, 20, 19296474.684029642
3, 21, 19296656.091284856
3, 22, 19296837.588398144
3, 23, 19297019.077544656
3, 24, 19297200.57930632
3, 25, 19297382.07279398
3, 26, 19297563.604496293
3, 27, 19297745.23154417
3, 28, 19297926.84632662
3, 29, 19298108.47182876
3, 30, 19298290.09016723
3, 31, 19298471.727286685
3, 32, 19298653.463910125
3, 33, 19298835.184719585
3, 34, 19299016.915992633
3, 35, 19299198.637538057
3, 36, 19299380.362049896
3, 37, 19299562.186290573
3, 38, 19299743.995161027
3, 39, 19299925.81297941
3, 40, 19300107.621717423
3, 41, 19300289.434413463
3, 42, 19300471.347486854
3, 43, 19300653.245077696
3, 44, 19300835.1494917
3, 45, 19301017.04620774
3, 46, 19301198.94823206
3, 47, 19301380.952148855
3, 48, 19301562.938254483
3, 49, 19301744.92884434
3, 50, 19301926.91271128
3, 51, 19302108.908053197
3, 52, 19302291.0015324
3, 53, 19302473.07750594
3, 54, 19302655.153899062
3, 55, 19302837.223800525
3, 56, 19303019.315800544
3, 57, 19303201.498477686
3, 58, 19303383.665581185
3, 59, 19303565.827706747
3, 60, 19303747.981268357
3, 61, 19303930.162815098
3, 62, 19304112.429186136
3, 63, 19304294.6807356
3, 64, 19304476.921657924
3, 65, 19304659.152295597
3, 66, 19304841.416619048
3, 67, 19305023.760402933
3, 68, 19305206.089447647
3, 69, 19305388.40330363
3, 70, 19305570.707805112
3, 71, 19305753.05397001
3, 72, 19305935.47495225
3, 73, 19306117.88261646
3, 74, 19306300.27035442
3, 75, 19306482.649749696
3, 76, 19306665.078767635
3, 77, 19306847.575370066
3, 78, 19307030.062763356
3, 79, 19307212.524524517
3, 80, 19307394.98044079
3, 81, 19307577.49245155
3, 82, 19307760.06418924
3, 83, 19307942.631442316
3, 84, 19308125.168831766
3, 85, 19308307.70153479
3, 86, 19308490.297785792
3, 87, 19308672.944166906
3, 88, 19308855.591160037
3, 89, 19309038.205636315
3, 90, 19309220.811326094
3, 91, 19309403.48278272
3, 92, 19309586.195926115
3, 93, 19309768.913006898
3, 94, 19309951.597377207
3, 95, 19310134.267114915
3, 96, 19310317.004369784
3, 97, 19310499.777045943
3, 98, 19310682.554631606
3, 99, 19310865.300906755
3, 100, 19311048.031922363
3, 101, 19311230.834708888
3, 102, 19311413.665908843
3, 103, 19311596.503874004
3, 104, 19311779.312122863
3, 105, 19311962.10426954
3, 106, 19312144.973537013
3, 107, 19312327.861852318
3, 108, 19312510.76098944
3, 109, 19312693.63070433
3, 110, 19312876.483681194
3, 111, 19313059.42178043
3, 112, 19313242.36671385
3, 113, 19313425.32598927
3, 114, 19313608.25693641
3, 115, 19313791.170847595
3, 116, 19313974.176952686
3, 117, 19314157.180135734
3, 118, 19314340.197439082
3, 119, 19314523.190566886
3, 120, 19314706.17656072
3, 121, 19314889.263593048
3, 122, 19315072.34189622
3, 123, 19315255.43061034
3, 124, 19315438.499241877
3, 125, 19315621.57204774
3, 126, 19315804.754876085
3, 127, 19315987.92287582
3, 128, 19316171.09705519
3, 129, 19316354.254694864
3, 130, 19316537.41728678
3, 131, 19316720.6947048
3, 132, 19316903.950737856
3, 133, 19317087.2114462
3, 134, 19317270.457704008
3, 135, 19317453.709721733
3, 136, 19317637.080550753
3, 137, 19317820.42428131
3, 138, 19318003.772103216
3, 139, 19318187.10624318
3, 140, 19318370.449034385
3, 141, 19318553.91062402
3, 142, 19318737.3415823
3, 143, 19318920.77674134
3, 144, 19319104.19883899
3, 145, 19319287.63152153
3, 146, 19319471.18201475
3, 147, 19319654.701046243
3, 148, 19319838.222992826
3, 149, 19320021.733053263
4, 0, 18915929.184288405
4, 1, 18916167.94929573
4, 2, 18916406.80966588
4, 3, 18916645.689960793
4, 4, 18916884.60135933
4, 5, 18917123.47674963
4, 6, 18917362.412302047
4, 7, 18917601.448769785
4, 8, 18917840.492951635
4, 9, 18918079.569386892
4, 10, 18918318.614624716
4, 11, 18918557.720748805
4, 12, 18918796.93192721
4, 13, 18919036.144401506
4, 14, 18919275.385556594
4, 15, 18919514.602832507
4, 16, 18919753.8784802
4, 17, 18919993.26612987
4, 18, 18920232.650304392
4, 19, 18920472.05664221
4, 20, 18920711.447060175
4, 21, 18920950.89256727
4, 22, 18921190.457904354
4, 23, 18921430.01406023
4, 24, 18921669.588147983
4, 25, 18921909.152669687
4, 26, 18922148.76898432
4, 27, 18922388.51238217
4, 28, 18922628.24092581
4, 29, 18922867.984890956
4, 30, 18923107.720758714
4, 31, 18923347.482768662
4, 32, 18923587.37736033
4, 33, 18923827.252413373
4, 34, 18924067.142542165
4, 35, 18924307.02119237
4, 36, 18924546.905110992
4, 37, 18924786.921915073
4, 38, 18925026.91976524
4, 39, 18925266.93068322
4, 40, 18925506.930980507
4, 41, 18925746.93785547
4, 42, 18925987.07848024
4, 43, 18926227.1999981
4, 44, 18926467.3317739
4, 45, 18926707.454758715
4, 46, 18926947.58610198
4, 47, 18927187.85320489
4, 48, 18927428.098119546
4, 49, 18927668.350201458
4, 50, 18927908.59478405
4, 51, 18928148.855865262
4, 52, 18928389.247758277
4, 53, 18928629.617856305
4, 54, 18928869.989755012
4, 55, 18929110.35446299
4, 56, 18929350.749696113
4, 57, 18929591.26590014
4, 58, 18929831.7628487
4, 59, 18930072.25447341
4, 60, 18930312.736174025
4, 61, 18930553.256175257
4, 62, 18930793.889426753
4, 63, 18931034.504402954
4, 64, 18931275.106601223
4, 65, 18931515.696603976
4, 66, 18931756.332439415
4, 67, 18931997.07444624
4, 68, 18932237.79827407
4, 69, 18932478.50330714
4, 70, 18932719.19737183
4, 71, 18932959.947805997
4, 72, 18933200.798284695
4, 73, 18933441.632447384
4, 74, 18933682.44156768
4, 75, 18933923.241053313
4, 76, 18934164.107421994
4, 77, 18934405.064288322
4, 78, 18934646.01025028
4, 79, 18934886.9236446
4, 80, 18935127.830699265
4, 81, 18935368.813186515
4, 82, 18935609.875799652
4, 83, 18935850.93373313
4, 84, 18936091.953520205
4, 85, 18936332.968494736
4, 86, 18936574.06874743
4, 87, 18936815.236456946
4, 88, 18937056.406203583
4, 89, 18937297.53430863
4, 90, 18937538.652187455
4, 91, 18937779.858278643
4, 92, 18938021.120678347
4, 93, 18938262.389492735
4, 94, 18938503.61641647
4, 95, 18938744.82539463
4, 96, 18938986.124902405
4, 97, 18939227.472442497
4, 98, 18939468.827666912
4, 99, 18939710.142855167
4, 100, 18939951.4392695
4, 101, 18940192.831835337
4, 102, 18940434.263174765
4, 103, 18940675.704636637
4, 104, 18940917.108172506
4, 105, 18941158.49182253
4, 106, 18941399.978693604
4, 107, 18941641.491963867
4, 108, 18941883.020701826
4, 109, 18942124.511906926
4, 110, 18942365.98238925
4, 111, 18942607.566663537
4, 112, 18942849.161198787
4, 113, 18943090.77584082
4, 114, 18943332.354398936
4, 115, 18943573.911844954
4, 116, 18943815.592425153
4, 117, 18944057.270370364
4, 118, 18944298.968123958
4, 119, 18944540.635279637
4, 120, 18944782.294400238
4, 121, 18945024.088338494
4, 122, 18945265.87195755
4, 123, 18945507.67048278
4, 124, 18945749.44381795
4, 125, 18945991.224050965
4, 126, 18946233.150967356
4, 127, 18946475.059492264
4, 128, 18946716.9773323
4, 129, 18946958.874664836
4, 130, 18947200.779927
4, 131, 18947442.838216733
4, 132, 18947684.86943871
4, 133, 18947926.907987066
4, 134, 18948168.928790353
4, 135, 18948410.95859509
4, 136, 18948653.146690555
4, 137, 18948895.300153416
4, 138, 18949137.46017126
4, 139, 18949379.6034616
4, 140, 18949621.75957841
4, 141, 18949864.073968273
4, 142, 18950106.349038906
4, 143, 18950348.630810305
4, 144, 18950590.89667747
4, 145, 18950833.17792885
4, 146, 18951075.616150536
4, 147, 18951318.013931952
4, 148, 18951560.416720036
4, 149, 18951802.805160157
5, 0, 18542733.633464895
5, 1, 18543029.026839375
5, 2, 18543324.53972069
5, 3, 18543620.078890417
5, 4, 18543915.658226557
5, 5, 18544211.19470372
5, 6, 18544506.807328112
5, 7, 18544802.54633487
5, 8, 18545098.29653909
5, 9, 18545394.0883141
5, 10, 18545689.84318647
5, 11, 18545985.675101586
5, 12, 18546281.638527367
5, 13, 18546577.605223082
5, 14, 18546873.60905308
5, 15, 18547169.585038427
5, 16, 18547465.634955406
5, 17, 18547761.82498804
5, 18, 18548058.012397967
5, 19, 18548354.22886271
5, 20, 18548650.42733587
5, 21, 18548946.69567825
5, 22, 18549243.113832146
5, 23, 18549539.522310976
5, 24, 18549835.95459427
5, 25, 18550132.376752418
5, 26, 18550428.86470181
5, 27, 18550725.51144997
5, 28, 18551022.141505
5, 29, 18551318.792247623
5, 30, 18551615.43468622
5, 31, 18551912.111178678
5, 32, 18552208.953285452
5, 33, 18552505.772902288
5, 34, 18552802.612769194
5, 35, 18553099.44015234
5, 36, 18553396.275762483
5, 37, 18553693.277371556
5, 38, 18553990.257212896
5, 39, 18554287.254810534
5, 40, 18554584.240990385
5, 41, 18554881.237017743
5, 42, 18555178.400124013
5, 43, 18555475.54126726
5, 44, 18555772.696683418
5, 45, 18556069.84295205
5, 46, 18556367.00126968
5, 47, 18556664.329165637
5, 48, 18556961.631276228
5, 49, 18557258.94383124
5, 50, 18557556.248842835
5, 51, 18557853.57597599
5, 52, 18558151.066576518
5, 53, 18558448.531865686
5, 54, 18558746.000957254
5, 55, 18559043.46289143
5, 56, 18559340.964307547
5, 57, 18559638.617022373
5, 58, 18559936.24755461
5, 59, 18560233.87307377
5, 60, 18560531.48805596
5, 61, 18560829.152147815
5, 62, 18561126.95799149
5, 63, 18561424.742849555
5, 64, 18561722.513474688
5, 65, 18562020.270752106
5, 66, 18562318.086468294
5, 67, 18562616.035178877
5, 68, 18562913.963007264
5, 69, 18563211.869163297
5, 70, 18563509.763489217
5, 71, 18563807.729299814
5, 72, 18564105.820526153
5, 73, 18564403.89315919
5, 74, 18564701.93639667
5, 75, 18564999.969451956
5, 76, 18565298.08701043
5, 77, 18565596.318172187
5, 78, 18565894.53742161
5, 79, 18566192.717972126
5, 80, 18566490.89241501
5, 81, 18566789.16194854
5, 82, 18567087.5322519
5, 83, 18567385.898330476
5, 84, 18567684.218815736
5, 85, 18567982.53508036
5, 86, 18568280.958627094
5, 87, 18568579.46726569
5, 88, 18568877.979977064
5, 89, 18569176.44277922
5, 90, 18569474.894659974
5, 91, 18569773.457460236
5, 92, 18570072.091553845
5, 93, 18570370.73512185
5, 94, 18570669.328480657
5, 95, 18570967.90136321
5, 96, 18571266.588041205
5, 97, 18571565.335764505
5, 98, 18571864.09451611
5, 99, 18572162.80536151
5, 100, 18572461.49470465
5, 101, 18572760.304808374
5, 102, 18573059.164490342
5, 103, 18573358.038203087
5, 104, 18573656.866628
5, 105, 18573955.67217526
5, 106, 18574254.60724049
5, 107, 18574553.57655731
5, 108, 18574852.566507004
5, 109, 18575151.511661597
5, 110, 18575450.43290597
5, 111, 18575749.49675964
5, 112, 18576048.574875385
5, 113, 18576347.679354765
5, 114, 18576646.740838163
5, 115, 18576945.777934566
5, 116, 18577244.969209895
5, 117, 18577544.15876784
5, 118, 18577843.374312922
5, 119, 18578142.55365579
5, 120, 18578441.7248009
5, 121, 18578741.06459266
5, 122, 18579040.39313501
5, 123, 18579339.741591223
5, 124, 18579639.06054325
5, 125, 18579938.389782682
5, 126, 18580237.902359754
5, 127, 18580537.393672466
5, 128, 18580836.897973605
5, 129, 18581136.378572147
5, 130, 18581435.870741025
5, 131, 18581735.554101992
5, 132, 18582035.205435183
5, 133, 18582334.86729217
5, 134, 18582634.5088707
5, 135, 18582934.16335299
5, 136, 18583234.015543308
5, 137, 18583533.82631619
5, 138, 18583833.646657616
5, 139, 18584133.447983544
5, 140, 18584433.26695688
5, 141, 18584733.28361548
5, 142, 18585033.25302826
5, 143, 18585333.23219169
5, 144, 18585633.193363536
5, 145, 18585933.175354406
5, 146, 18586233.35341993
5, 147, 18586533.482820977
5, 148, 18586833.619880214
5, 149, 18587133.740879793
6, 0, 18173264.713724047
6, 1, 18173615.510311805
6, 2, 18173966.45067174
6, 3, 18174317.42423671
6, 4, 18174668.447545636
6, 5, 18175019.422005393
6, 6, 18175370.488975294
6, 7, 18175721.707889915
6, 8, 18176072.94210726
6, 9, 18176424.227714404
6, 10, 18176775.47155136
6, 11, 18177126.8089615
6, 12, 18177478.304415762
6, 13, 18177829.805774044
6, 14, 18178181.3532334
6, 15, 18178532.869684365
6, 16, 18178884.47601358
6, 17, 18179236.2506174
6, 18, 18179588.024139434
6, 19, 18179939.834148094
6, 20, 18180291.62485672
6, 21, 18180643.500617795
6, 22, 18180995.55618152
6, 23, 18181347.602296896
6, 24, 18181699.67864516
6, 25, 18182051.745042175
6, 26, 18182403.891648766
6, 27, 18182756.228747576
6, 28, 18183108.54806418
6, 29, 18183460.893898766
6, 30, 18183813.23194977
6, 31, 18184165.61251674
6, 32, 18184518.191685494
6, 33, 18184870.746186335
6, 34, 18185223.326673724
6, 35, 18185575.894417956
6, 36, 18185928.474004373
6, 37, 18186281.25266003
6, 38, 18186634.007503986
6, 39, 18186986.785361346
6, 40, 18187339.55174707
6, 41, 18187692.331900284
6, 42, 18188045.312418163
6, 43, 18188398.26888518
6, 44, 18188751.24422025
6, 45, 18189104.210787755
6, 46, 18189457.193735164
6, 47, 18189810.380031087
6, 48, 18190163.537724525
6, 49, 18190516.709733687
6, 50, 18190869.87488762
6, 51, 18191223.068385392
6, 52, 18191576.45798713
6, 53, 18191929.8195341
6, 54, 18192283.1875058
6, 55, 18192636.549085848
6, 56, 18192989.95963484
6, 57, 18193343.551844392
6, 58, 18193697.119698912
6, 59, 18194050.68350785
6, 60, 18194404.23691417
6, 61, 18194757.850732774
6, 62, 18195111.63488034
6, 63, 18195465.3960754
6, 64, 18195819.142278317
6, 65, 18196172.874739997
6, 66, 18196526.678705677
6, 67, 18196880.64260085
6, 68, 18197234.58364722
6, 69, 18197588.500872105
6, 70, 18197942.406157278
6, 71, 18198296.398451455
6, 72, 18198650.541676626
6, 73, 18199004.664751872
6, 74, 18199358.75484139
6, 75, 18199712.834945623
6, 76, 18200067.01753294
6, 77, 18200421.33702167
6, 78, 18200775.644277345
6, 79, 18201129.907507114
6, 80, 18201484.165588025
6, 81, 18201838.538737625
6, 82, 18202193.03354598
6, 83, 18202547.52523435
6, 84, 18202901.964718364
6, 85, 18203256.401291657
6, 86, 18203610.967424776
6, 87, 18203965.636593133
6, 88, 18204320.31248048
6, 89, 18204674.931048084
6, 90, 18205029.53874366
6, 91, 18205384.280327503
6, 92, 18205739.108552605
6, 93, 18206093.949894235
6, 94, 18206448.733569775
6, 95, 18206803.495020665
6, 96, 18207158.393786184
6, 97, 18207513.367011964
6, 98, 18207868.35517919
6, 99, 18208223.288425762
6, 100, 18208578.198227804
6, 101, 18208933.253627982
6, 102, 18209288.369855564
6, 103, 18209643.50457335
6, 104, 18209998.587489333
6, 105, 18210353.645327725
6, 106, 18210708.85917767
6, 107, 18211064.11563264
6, 108, 18211419.398404967
6, 109, 18211774.62996835
6, 110, 18212129.83523135
